"Date","Price","Open","High","Low","Change %"
"10/29/2020","109.060","108.490","109.290","108.490","0.39%"
"10/28/2020","108.640","108.950","108.950","108.540","-0.58%"
"10/27/2020","109.270","108.890","109.270","108.890","0.29%"
"10/26/2020","108.950","109.490","109.500","108.950","0.36%"
"10/23/2020","108.560","108.430","108.620","108.430","0.16%"
"10/22/2020","108.390","108.400","108.420","108.250","-0.09%"
"10/21/2020","108.490","108.910","108.910","108.490","-0.60%"
"10/20/2020","109.150","109.060","109.170","108.700","-0.08%"
"10/19/2020","109.240","109.600","109.600","109.220","-0.50%"
"10/16/2020","109.790","109.330","109.890","109.330","0.86%"
"10/15/2020","108.850","109.550","109.550","108.850","-0.81%"
"10/14/2020","109.740","109.810","109.980","109.740","0.05%"
"10/13/2020","109.690","109.590","109.740","109.420","0.07%"
"10/12/2020","109.610","109.120","109.610","109.080","0.43%"
"10/09/2020","109.140","108.820","109.140","108.820","0.44%"
"10/08/2020","108.660","108.480","108.690","108.450","0.17%"
"10/07/2020","108.480","108.610","108.620","108.380","-0.02%"
"10/06/2020","108.500","108.250","108.550","108.200","0.17%"
"10/05/2020","108.320","108.430","108.600","108.280","-0.15%"
"10/02/2020","108.480","108.140","108.480","108.130","0.45%"
"10/01/2020","107.990","107.620","107.990","107.620","0.31%"
"09/30/2020","107.660","107.760","107.870","107.620","-0.15%"
"09/29/2020","107.820","107.590","107.850","107.540","0.24%"
"09/28/2020","107.560","107.470","107.580","107.350","0.10%"
"09/25/2020","107.450","107.550","107.690","107.350","-0.15%"
"09/24/2020","107.610","107.720","107.720","107.470","-0.21%"
"09/23/2020","107.840","108.080","108.080","107.650","0.16%"
"09/22/2020","107.670","107.140","107.680","107.110","0.66%"
"09/21/2020","106.960","106.620","107.320","106.420","0.29%"
"09/18/2020","106.650","106.660","106.900","106.600","-0.18%"
"09/17/2020","106.840","106.550","106.860","106.400","0.23%"
"09/16/2020","106.600","106.390","106.710","106.390","0.21%"
"09/15/2020","106.380","106.190","106.400","105.950","0.23%"
"09/14/2020","106.140","106.130","106.410","106.110","0.21%"
"09/11/2020","105.920","105.940","105.960","105.770","0.32%"
"09/10/2020","105.580","105.660","105.780","105.580","0.09%"
"09/09/2020","105.490","105.630","105.750","105.440","0.11%"
"09/08/2020","105.370","105.250","105.540","105.250","0.18%"
"09/07/2020","105.180","105.340","105.510","105.180","-0.36%"
"09/04/2020","105.560","106.100","106.100","105.460","-0.32%"
"09/03/2020","105.900","106.180","106.410","105.900","-0.13%"
"09/02/2020","106.040","105.760","106.090","105.690","0.69%"
"09/01/2020","105.310","104.950","105.360","104.780","0.45%"
"08/31/2020","104.840","105.330","105.330","104.790","-0.54%"
"08/28/2020","105.410","105.310","105.410","105.200","-0.09%"
"08/27/2020","105.500","105.810","106.090","105.500","-0.08%"
"08/26/2020","105.580","105.640","105.640","105.460","0.31%"
"08/25/2020","105.250","106.120","106.130","105.250","-1.03%"
"08/24/2020","106.340","106.210","106.340","106.100","0.02%"
"08/21/2020","106.320","106.440","106.590","106.250","-0.27%"
"08/20/2020","106.610","106.510","106.710","106.510","-0.02%"
"08/19/2020","106.630","106.470","106.660","106.340","0.15%"
"08/18/2020","106.470","106.440","106.480","106.280","0.06%"
"08/17/2020","106.410","105.980","106.410","105.980","0.60%"
"08/14/2020","105.780","105.440","105.860","105.440","0.09%"
"08/13/2020","105.680","106.180","106.320","105.440","-0.46%"
"08/12/2020","106.170","106.270","106.330","105.970","-0.18%"
"08/11/2020","106.360","106.660","106.660","106.360","-0.23%"
"08/10/2020","106.600","106.420","106.630","106.420","0.01%"
"08/07/2020","106.590","106.320","106.710","106.320","0.07%"
"08/06/2020","106.520","106.370","106.530","106.370","0.42%"
"08/05/2020","106.070","106.410","106.420","105.950","-0.16%"
"08/04/2020","106.240","105.740","106.240","105.740","0.50%"
"08/03/2020","105.710","105.510","105.710","105.250","0.07%"
"07/31/2020","105.640","106.200","106.210","105.440","-0.45%"
"07/30/2020","106.120","105.820","106.130","105.820","0.26%"
"07/29/2020","105.840","105.780","105.840","105.510","0.14%"
"07/28/2020","105.690","105.910","105.910","105.630","-0.26%"
"07/27/2020","105.970","105.800","105.970","105.570","0.30%"
"07/24/2020","105.650","105.860","105.860","105.580","-0.20%"
"07/23/2020","105.860","105.550","105.900","105.500","0.33%"
"07/22/2020","105.510","105.040","105.510","104.900","0.64%"
"07/21/2020","104.840","105.240","105.240","104.840","-0.07%"
"07/20/2020","104.910","104.330","104.960","104.330","0.77%"
"07/17/2020","104.110","103.880","104.110","103.880","0.03%"
"07/16/2020","104.080","103.640","104.080","103.560","0.28%"
"07/15/2020","103.790","103.740","103.970","103.740","0.09%"
"07/14/2020","103.700","103.540","103.770","103.380","0.28%"
"07/13/2020","103.410","103.340","103.470","103.340","-0.22%"
"07/10/2020","103.640","103.500","103.660","103.490","-0.11%"
"07/09/2020","103.750","103.750","103.790","103.730","0.00%"
"07/08/2020","103.750","103.780","103.900","103.680","0.09%"
"07/07/2020","103.660","103.700","103.700","103.280","0.24%"
"07/06/2020","103.410","103.240","103.640","103.240","0.23%"
"07/03/2020","103.170","103.730","103.900","103.090","-0.51%"
"07/02/2020","103.700","103.410","103.730","103.340","0.59%"
"07/01/2020","103.090","103.230","104.770","102.950","-0.16%"
"06/30/2020","103.260","102.760","103.280","102.740","0.28%"
"06/29/2020","102.970","102.910","102.970","102.820","0.14%"
"06/26/2020","102.830","102.910","103.000","102.810","0.15%"
"06/25/2020","102.680","102.940","103.050","102.680","-0.41%"
"06/24/2020","103.100","103.260","103.260","102.900","0.02%"
"06/23/2020","103.080","102.890","103.130","102.880","0.21%"
"06/22/2020","102.860","102.200","102.940","102.190","0.82%"
"06/19/2020","102.020","102.100","102.130","101.950","-0.09%"
"06/18/2020","102.110","101.730","102.130","101.730","0.35%"
"06/17/2020","101.750","101.810","102.000","101.550","-0.08%"
"06/16/2020","101.830","101.600","102.020","101.600","0.32%"
"06/15/2020","101.510","101.370","101.790","101.360","0.01%"
"06/12/2020","101.500","100.920","101.610","100.790","0.43%"
"06/11/2020","101.070","100.660","101.190","100.580","0.62%"
"06/10/2020","100.450","100.960","101.120","100.380","-0.52%"
"06/09/2020","100.980","101.410","101.460","100.980","-0.64%"
